id,title,base_path,parent_base_path
e049304e-72dd-41c4-a0d8-21d8c85daedb,Paying Insurance Premium Tax,/money/business-tax-insurance-premium-tax-paying-insurance-premium-tax,/money/business-tax-insurance-premium-tax
bc200fda-fc9f-45b9-903f-6b3ae375f3d6,Complaints and appeals,/money/complaints-appeals,/money/dealing-with-hmrc
9ee64813-1fe1-4265-b468-0d4e568bdc18,Double taxation,/money/business-tax-international-tax-double-taxation,/money/international-tax
b99f14aa-027f-4a60-accb-c799ff8b50f6,Shipping,/money/business-tax-international-tax-shipping,/money/international-tax
fb4e5961-16e4-466f-9f00-c74cc16dbfa4,Collective Investment Schemes,/money/business-tax-investment-schemes-collective-investment-schemes,/money/investment-schemes
3bd93bbe-becc-4d5a-9716-aadcb4c9dc26,Leaving the UK,/money/leaving-uk,/money/personal-tax
4bc2391d-d4c1-4b4d-8fee-686e109e2110,Problems and compliance checks,/money/business-tax-money-laundering-regulations-problems-and-compliance-checks,/money/money-laundering-regulations
6265ca7a-c899-4d9a-a30e-61633865f59b,Venture capital schemes,/money/business-tax-investment-schemes-venture-capital-schemes,/money/investment-schemes
1d918e0b-5909-4f5f-9327-a8277a2e0439,Employment intermediaries,/money/business-tax-ir35-employment-intermediaries,/money/ir35
cd04e99f-3519-4248-a305-053d68fbf24c,Employment status,/money/business-tax-ir35-employment-status,/money/ir35
e399d255-20f4-470c-aa43-09a4ec16af3b,Off-payroll working rules,/money/business-tax-ir35-off-payroll-working-rules,/money/ir35
0a917695-70a1-4d36-84ed-f07980065e7d,Payments and reliefs (landfill tax),/money/business-tax-landfill-tax-payments-and-reliefs,/money/landfill-tax
5509c53a-8637-40f9-bf6a-031a6acb42b7,Large businesses,/money/business-tax-large-midsize-business-guidance-large-businesses,/money/large-midsize-business
bea2294f-3004-4ab4-aa24-54d6432ec300,Your role under the regulations,/money/business-tax-money-laundering-regulations-your-role-under-the-regulations,/money/money-laundering-regulations
c0ac090c-076a-4f5d-aec0-60e0df1d7f91,Annual PAYE and payroll tasks,/money/business-tax-paye-annual-paye-and-payroll-tasks,/money/paye
13c92181-c540-42bd-a4cf-f5d8df5c5e83,Climate Change Levy,/money/climate-change-levy,/money/business-tax
a802e087-a983-40f4-8fae-57236a06c085,Changes to the business that affect PAYE,/money/business-tax-paye-changes-to-the-business-that-affect-paye,/money/paye
5c168c5e-cc90-4154-82f1-73a831a8b9a0,Expenses and benefits,/money/business-tax-paye-expenses-and-benefits,/money/paye
d1741b5e-1aba-4b13-b5bd-5f2f0544591a,Paying HMRC,/money/business-tax-paye-paying-hmrc,/money/paye
08dc43da-3a9e-4eae-b44d-47b6e0eeead7,Registering and getting started,/money/business-tax-paye-registering-and-getting-started,/money/paye
e65db533-070d-4040-8b58-6c134238777c,Special types of employee pay,/money/business-tax-paye-special-types-of-employee-pay,/money/paye
de201816-df39-40b8-8362-6ced34c41bb2,Statutory pay and leave,/money/business-tax-paye-statutory-pay-and-leave,/money/paye
e59a0ba5-d9f9-4922-ae39-26850b33f939,Administering a pension scheme,/money/business-tax-pension-scheme-administration-administering-a-pension-scheme,/money/pension-scheme-administration
78751e11-1844-45e3-8faa-aee2a65bf7c6,Overseas schemes,/money/business-tax-pension-scheme-administration-overseas-schemes,/money/pension-scheme-administration
df888abf-f09f-4efc-bcf0-ba737ad974ff,Paying into a pension scheme,/money/business-tax-pension-scheme-administration-paying-into-a-pension-scheme,/money/pension-scheme-administration
63e04674-7fba-4d38-a073-ed47c3be4178,Pension scheme trustees,/money/business-tax-pension-scheme-administration-pension-scheme-trustees,/money/pension-scheme-administration
ebb66a26-81ba-4c78-9f7e-c246e7757c3a,Tax on pensions,/money/business-tax-pension-scheme-administration-tax-on-pensions,/money/pension-scheme-administration
08117f33-bee9-4219-beea-936d91800a50,Business tax reform,/money/business-tax-reform,/money/business-tax
21af21d3-3b6b-46dc-845c-f08d095857c3,Stamp tax on electronic shares,/money/business-tax-stamp-duty-on-shares-stamp-tax-on-electronic-shares,/money/stamp-duty-on-shares
d5798b28-7d5e-4ef4-b1f2-1c9931df32fe,Stamp tax on paper shares,/money/business-tax-stamp-duty-on-shares-stamp-tax-on-paper-shares,/money/stamp-duty-on-shares
32d2f930-f66b-4284-87e7-6ae7df6d4b9b,Annual Tax on Enveloped Dwellings,/money/business-tax-stamp-taxes-annual-tax-on-enveloped-dwellings,/money/stamp-taxes
c96999eb-62d8-4143-9ea7-bd8d2767f4cc,Filing a SDLT return,/money/business-tax-stamp-taxes-file-your-sdlt-return,/money/stamp-taxes
c1fb340e-7a55-46a3-85df-a6c6ae1408d4,Pay your SDLT bill,/money/business-tax-stamp-taxes-pay-your-sdlt-bill,/money/stamp-taxes
71e53e1e-29eb-4f53-b8be-8a6af7077452,SDLT on specific transactions,/money/business-tax-stamp-taxes-sdlt-on-specific-transactions,/money/stamp-taxes
b02c52e3-cff9-471c-8789-dff5c83862c8,Stamp Duty before December 2003,/money/business-tax-stamp-taxes-stamp-duty-before-december-2003,/money/stamp-taxes
be1dadce-1549-4444-8aee-e3daf043dd6c,Moving and storing goods,/money/business-tax-tobacco-products-duty-moving-and-storing-goods,/money/tobacco-products-duty
31c3076f-5eb3-468d-b4b9-7e24509cebe7,Payments and reliefs (tobacco products duty),/money/business-tax-tobacco-products-duty-payments-and-reliefs,/money/tobacco-products-duty
333cb153-b2b0-40ce-9364-76eeb2b4e45b,Accounting for VAT,/money/business-tax-vat-accounting-for-vat,/money/vat
8b6d028c-d019-4f2c-a67b-0be46f0e80a9,Charging VAT,/money/business-tax-vat-charging-vat,/money/vat
adb13b09-6008-44dc-8b75-3959ae8f8c76,Exporting goods and services,/money/business-tax-vat-exporting-goods-and-services,/money/vat
f7c931fd-c478-447b-88d8-469ba8dae13c,Importing goods and services,/money/business-tax-vat-importing-goods-and-services,/money/vat
bf7205bb-6973-4321-aa8a-f9aaf6dce055,Overseas businesses and UK VAT,/money/business-tax-vat-overseas-businesses-and-uk-vat,/money/vat
cb5df372-9721-4495-8398-4466a7970a6d,Paying,/money/business-tax-vat-paying,/money/vat
eaf4120e-4ba0-42e6-96cf-7b175e91f6e4,Reclaiming VAT on a new home,/money/business-tax-vat-reclaiming-vat-on-a-new-home,/money/vat
be0ca369-e69a-42ec-9bc9-7895f40ffcb7,Rules for particular trades,/money/business-tax-vat-rules-for-particular-trades,/money/vat
cc5224ac-ca31-4ffd-aac9-7d88186b0572,VAT MOSS,/money/business-tax-vat-vat-moss,/money/vat
fd3530ba-02a4-414c-bf1c-0b54bffd2c69,VAT returns,/money/business-tax-vat-vat-returns,/money/vat
c279d69b-cb84-48e3-9122-3d65e60fb41a,Capital allowances,/money/capital-allowances,/money/business-tax
6a34e52a-02b2-47f1-82db-f0aeeebca827,Hunger and malnutrition in developing countries,/international/hunger-and-malnutrition-in-developing-countries,/international/international-aid-and-development
9a33685b-f01f-43b6-ac2f-694c69dbd228,Overseas aid transparency,/international/overseas-aid-transparency,/international/international-aid-and-development
c2f15b87-b0ce-4a42-b729-164820e2c8e4,Sexual violence in conflict,/international/sexual-violence-in-conflict,/international
cdf0f0d8-5c38-486a-ac27-a812475c2870,The Commonwealth,/international/the-commonwealth,/international
3be7a0a9-87fe-4868-954a-34ba0626a9c9,Water and sanitation in developing countries,/international/water-and-sanitation-in-developing-countries,/international/international-aid-and-development
a86668f2-75f9-48d6-9834-8ce64ab1e532,Women and girls in developing countries,/international/women-and-girls-in-developing-countries,/international/international-aid-and-development
cb7048d6-afdf-47c5-8414-5e12a9cf66a3,Child maintenance,/life-circumstances/births-deaths-marriages-marriage-divorce-child-maintenance,/life-circumstances/marriage-divorce
def79a61-4c6e-4e1c-86e2-41e49593f574,Getting separated or divorced,/life-circumstances/births-deaths-marriages-marriage-divorce-getting-separated-or-divorced,/life-circumstances/marriage-divorce
3c200705-6440-4415-b0a6-be14b2ff82d5,Help and support if you have children,/life-circumstances/births-deaths-marriages-marriage-divorce-help-and-support-if-you-have-children,/life-circumstances/marriage-divorce
29658074-889b-4d6d-90e1-a2bf731a968e,"Lasting power of attorney, being in care and managing finances",/life-circumstances/lasting-power-attorney,/life-circumstances
6a74d34e-2e28-44d0-9a99-aa4333079a50,Missing persons,/life-circumstances/missing-persons,/life-circumstances
e1779882-fc20-4a86-b662-b9cc94afc86d,"Certificates, register offices, changes of name or gender",/life-circumstances/register-offices,/life-circumstances
79f4b68a-0a36-4a42-8e7e-0d6b0d93d020,Child Benefit overpayments,/money/dealing-with-hmrc-paying-hmrc-child-benefit-overpayments,/money/paying-hmrc
6a072526-869d-4011-a80d-1bbc343b6679,Construction Industry Scheme (through PAYE),/money/dealing-with-hmrc-paying-hmrc-construction-industry-scheme-through-paye,/money/paying-hmrc
7e66334d-d082-474c-b5a1-35757627e892,Corporation Tax,/money/dealing-with-hmrc-paying-hmrc-corporation-tax,/money/paying-hmrc
47fb1cc8-9873-4014-9c93-4f66398f8d3a,Gambling duties,/money/dealing-with-hmrc-paying-hmrc-gambling-duties,/money/paying-hmrc
15776fb3-512e-4b38-8af5-9492a0632b7c,Income Tax and National Insurance,/money/dealing-with-hmrc-paying-hmrc-income-tax-and-national-insurance,/money/paying-hmrc
e2cfff48-7557-4060-afee-704bbf2b1f8b,Inheritance Tax,/money/dealing-with-hmrc-paying-hmrc-inheritance-tax,/money/paying-hmrc
66ccfb9b-9af2-4ec7-98ee-3c077aa94bdb,Insurance Premium Tax,/money/dealing-with-hmrc-paying-hmrc-insurance-premium-tax,/money/paying-hmrc
a20bc697-3105-4422-b8ba-5979b03559c6,Money laundering regulation fees,/money/dealing-with-hmrc-paying-hmrc-money-laundering-regulation-fees,/money/paying-hmrc
bb6a8710-1e01-41c3-afac-9598becfb178,PAYE ,/money/dealing-with-hmrc-paying-hmrc-paye,/money/paying-hmrc
8e0ac061-0079-4fdf-a3cc-490f881a567f,Pension schemes,/money/dealing-with-hmrc-paying-hmrc-pension-schemes,/money/paying-hmrc
62297621-7e0d-403c-bca1-7f0099e7dba1,Property taxes,/money/dealing-with-hmrc-paying-hmrc-property-taxes,/money/paying-hmrc
0003fba8-909f-49cf-8107-bb46e01ebbcb,Shares,/money/dealing-with-hmrc-paying-hmrc-shares,/money/paying-hmrc
64d8b78f-e682-4631-af5c-f98c492d545c,Tax credit overpayments,/money/dealing-with-hmrc-paying-hmrc-tax-credit-overpayments,/money/paying-hmrc
a9b78615-bd7a-461c-b2ee-4d4e0d81a809,Transport and environmental duties,/money/dealing-with-hmrc-paying-hmrc-transport-and-environmental-duties,/money/paying-hmrc
bacabc02-c5d7-4e5a-8732-dc672bf4dd83,HMRC recognition scheme,/money/dealing-with-hmrc-software-development-hmrc-recognition-scheme,/money/dealing-with-hmrc-software-development
10902fd4-6778-4e4e-8dc5-6e2424571a47,New to HMRC development,/money/dealing-with-hmrc-software-development-new-to-hmrc-development,/money/dealing-with-hmrc-software-development
7d3df405-2b41-4282-bf47-a8a526f2ff14,Software development support,/money/dealing-with-hmrc-software-development-software-development-support,/money/dealing-with-hmrc-software-development
d95cd850-797c-43b7-9eca-3374f898f7d3,Working in partnership,/money/dealing-with-hmrc-software-development-working-in-partnership,/money/dealing-with-hmrc-software-development
305e126e-97fe-4d9d-9867-4da0d96328c7,Agent authorisation,/money/dealing-with-hmrc-tax-agent-guidance-agent-authorisation,/money/tax-agent-guidance
453a42f8-637c-43a8-b0ba-4fc08218121f,Oil and gas,/money/oil-and-gas,/money/international-tax
ad3c05ff-4bed-40d1-9956-6470789f3f6e,Appeals and penalties,/money/dealing-with-hmrc-tax-agent-guidance-appeals-and-penalties,/money/tax-agent-guidance
6f9a927e-92a4-4eb7-82bb-6a4926961546,Disclosing avoidance schemes,/money/dealing-with-hmrc-tax-avoidance-disclosing-avoidance-schemes,/money/tax-avoidance
99208e6f-a893-4f0c-9a1e-a976b36c69dd,Money laundering regulations,/money/dealing-with-hmrc-tax-agent-guidance-money-laundering-regulations,/money/tax-agent-guidance
e14000d3-1261-4893-8b2d-cc27cc125e65,PAYE,/money/paye,/money/business-tax
1cc88f92-8c9d-408f-8aa5-d022b9eb5070,Working with HMRC - joint initiatives,/money/dealing-with-hmrc-tax-agent-guidance-working-with-hmrc-joint-initiatives,/money/tax-agent-guidance
5758527a-e852-4b6e-8e59-0d0119059330,Disguised remuneration schemes,/money/dealing-with-hmrc-tax-avoidance-disguised-remuneration-schemes,/money/tax-avoidance
cb4123f3-046e-4a19-be8f-9b4aca3cd926,Identifying avoidance schemes,/money/dealing-with-hmrc-tax-avoidance-identifying-avoidance-schemes,/money/tax-avoidance
9ff489e0-896c-4e22-aeb4-738d0db68dc3,Pension scheme administration,/money/pension-scheme-administration,/money/business-tax
fd9883a9-5d5d-4b59-b894-f8acfd61f3a4,Clearances and approvals,/money/dealing-with-hmrc-tax-compliance-clearances-and-approvals,/money/tax-compliance
cd437973-d9f1-4a52-9bce-8d98a3280327,Compliance checks,/money/dealing-with-hmrc-tax-compliance-compliance-checks,/money/tax-compliance
1fd69b1a-d676-47ee-b2a2-30bf2d226071,Disclosing offshore income,/money/dealing-with-hmrc-tax-compliance-disclosing-offshore-income,/money/tax-compliance
165a8592-58c2-4373-9820-f03225195b47,Disputes,/money/dealing-with-hmrc-tax-compliance-disputes,/money/tax-compliance
63f49d3c-c492-485d-bb91-a7825a66348a,International agreements and FATCA,/money/dealing-with-hmrc-tax-compliance-international-agreements-and-fatca,/money/tax-compliance
cba77995-583c-4aed-9adc-d21411813f82,Reporting tax evasion,/money/dealing-with-hmrc-tax-compliance-reporting-tax-evasion,/money/tax-compliance
d99709ab-788a-400c-a3c3-e528c73d2d95,Employment related securities,/money/employment-related-securities,/money/business-tax
8784edc0-b2f4-4003-805a-d6850bb16e50,Personal tax reform,/money/personal-tax-reform,/money/personal-tax
64174dfe-ddf6-4b1b-8fe4-567c07f853ba,Business,/money/personal-tax-capital-gains-tax-business,/money/capital-gains-tax
6d41f633-8b35-48ad-8073-7dfbb48508ad,Divorce and separation,/money/personal-tax-capital-gains-tax-divorce-and-separation,/money/capital-gains-tax
c9c7fa72-13aa-4d60-8bc5-1cd850af8911,Pensions,/money/personal-tax-income-tax-pensions,/money/income-tax
ba4e7ee7-18b8-4d14-abf9-e1a4bc60b448,Expenses and employee benefits,/money/expenses-employee-benefits,/money
9710f30c-3c56-4a72-a4a6-be8eec465184,Foreign entertainer tax rules,/money/foreign-entertainer-rules,/money/personal-tax
76eba677-d9f0-44f0-883a-1b18d873d53c,Fuel Duty,/money/fuel-duty,/money/business-tax
90cc11db-3dd4-43ae-9376-0d55de4b34c6,International tax,/money/international-tax,/money/business-tax
97fdeaea-dee4-4c60-b3c8-a2a0bcfa2a22,Investment schemes,/money/investment-schemes,/money/business-tax
e222462f-79d3-49fc-b7be-6f95662bd0eb,IR35: working through an intermediary,/money/ir35,/money/business-tax
d8bbe483-d4b3-4999-9f26-b492a11ca161,Living or working abroad or offshore,/money/living-working-abroad-offshore,/money/personal-tax
39cafdcc-4fa1-41d1-98a0-68a7d5809618,Money laundering regulations,/money/money-laundering-regulations,/money
9e08c8a9-f716-410c-afc3-e11b65f6f5bf,Paying HMRC,/money/personal-tax-capital-gains-tax-paying-hmrc,/money/capital-gains-tax
fc4223e2-19b6-4c62-aca8-dee3e57155fa,Personal possessions,/money/personal-tax-capital-gains-tax-personal-possessions,/money/capital-gains-tax
b4c01eb9-99ec-40dc-bfb7-c9beff51d627,Property,/money/personal-tax-capital-gains-tax-property,/money/capital-gains-tax
3528951f-f03d-4062-a9de-cb5c6d356bc9,Shares and investments,/money/personal-tax-capital-gains-tax-shares-and-investments,/money/capital-gains-tax
ca0e4746-0b66-4115-b95f-e2d79abddd76,Company benefits and share schemes,/money/personal-tax-income-tax-company-benefits-and-share-schemes,/money/income-tax
e1a320f6-4af5-48e0-96a8-229cbc2d59ea,Student jobs and loans,/money/personal-tax-income-tax-student-jobs-and-loans,/money/income-tax
10e1d72f-9fc9-40cc-b9fe-11de7bb0b75c,Overpayments and underpayments,/money/personal-tax-income-tax-overpayments-and-underpayments,/money/income-tax
c795f465-3dfb-4bce-934a-2388ae2aad12,Tax compliance,/money/tax-compliance,/money/dealing-with-hmrc
9daad47a-a8d8-40c6-94a7-e19c9d1033a4,"Rates, allowances and reliefs",/money/personal-tax-income-tax-rates-allowances-and-reliefs,/money/income-tax
9c45ddb6-a5a7-4504-8570-88d35a53aec9,Scottish rate of Income Tax,/money/personal-tax-income-tax-scottish-rate-of-income-tax,/money/income-tax
7c66dbb0-c898-413b-a8f6-d3fc49a6c149,Special types of pay,/money/personal-tax-income-tax-special-types-of-pay,/money/income-tax
2b867e11-f4ff-406f-bd12-4b76f40c9ef8,Welsh rate of Income Tax,/money/personal-tax-income-tax-welsh-rate-of-income-tax,/money/income-tax
fa055811-33d0-4b6e-8bd6-1c8991d8c582,Working out the tax,/money/personal-tax-inheritance-tax-working-out-the-tax,/money/personal-tax-inheritance-tax
6afd2c48-799c-4ef7-99c0-a2709f0a743f,Inheritance Tax,/money/personal-tax-inheritance-tax,/money/personal-tax
0e7aeae1-3ca0-4fd6-99f1-29a7beb6243d,Paying HMRC,/money/personal-tax-inheritance-tax-paying-hmrc,/money/personal-tax-inheritance-tax
e58f5e1d-43bf-469d-96f2-1001ee0d30be,Reliefs,/money/personal-tax-inheritance-tax-reliefs,/money/personal-tax-inheritance-tax
0e38a3d4-81f6-4644-9bf6-69315f5e75d9,Wills and probate,/money/personal-tax-inheritance-tax-wills-and-probate,/money/personal-tax-inheritance-tax
194a7983-5072-48cb-a050-78f710fb291e,Living and working abroad,/money/personal-tax-living-working-abroad-offshore-living-and-working-abroad,/money/living-working-abroad-offshore
66cecc88-a05e-4fa6-8dd3-a98f9c9b46af,Rules for specific occupations,/money/personal-tax-living-working-abroad-offshore-rules-for-specific-occupations,/money/living-working-abroad-offshore
dfd7980a-bbf7-488e-941d-67f64b8bc90f,National Insurance numbers,/money/personal-tax-national-insurance-national-insurance-numbers,/money/national-insurance
75ea0349-de28-4b48-8316-f5b0c96403ca,Rates and classes,/money/personal-tax-national-insurance-rates-and-classes,/money/national-insurance
d3b7995f-a34c-473b-916c-6ef4fc9042f1,Refunds,/money/personal-tax-national-insurance-refunds,/money/national-insurance
0c3c0b58-c123-41d4-b3e6-610d77b441b3,Voluntary contributions,/money/personal-tax-national-insurance-voluntary-contributions,/money/national-insurance
65623fbb-48e0-4cb7-8d90-93bbe82a994a,Guidance for financial institutions,/money/personal-tax-savings-investment-tax-guidance-for-financial-institutions,/money/savings-investment-tax
f384d7e3-9b31-41bc-8fb2-010b2343b365,Paying your tax bill,/money/personal-tax-self-assessment-paying-your-tax-bill,/money/self-assessment
3a9d63aa-117d-4f74-801f-ab177ef3ccb3,Tax efficient savings and investments,/money/personal-tax-savings-investment-tax-tax-efficient-savings-and-investments,/money/savings-investment-tax
e2b3a7f2-c6b5-4ea1-b040-b5678025a3fa,Tax on savings,/money/personal-tax-savings-investment-tax-tax-on-savings,/money/savings-investment-tax
543112fb-d178-4e93-97e9-4d29c302cba3,Waste management,/environment/waste-management,/environment/waste-and-recycling
112ced44-4668-42db-9632-f9ec71876f48,Scottish constitution,/regional-and-local-government/scottish-constitution,/regional-and-local-government/scotland
735cdded-1e05-4b0c-9255-bdb44cf6d977,Government content and publishing,/government/content-publishing,/government/design-and-build-of-government-services
7502c774-4d56-4133-b9fe-cb82665f806e,Local government pensions,/regional-and-local-government/pensions,/regional-and-local-government/local-government
2c9daf3d-3cca-42ff-9def-431ebf2df510,Council Tax reform,/regional-and-local-government/council-tax-reform,/regional-and-local-government/local-government-council-tax
425e753f-154c-4117-b0a1-a8ce865054c7,Economic growth in Wales,/regional-and-local-government/economic-growth-in-wales,/regional-and-local-government/wales
95f0c94e-c939-48b5-8c88-1da117108ad9,Local government finance and capital assets,/regional-and-local-government/finance-capital-assets,/regional-and-local-government/local-government
4f9cdc90-df74-4f92-b9fc-3d366fb46f73,Local Housing Allowance,/regional-and-local-government/local-government-local-housing-allowance,/regional-and-local-government/local-government
1151f1b0-7905-4a43-987d-4258294b91df,Business rates,/regional-and-local-government/local-government-business-rates,/regional-and-local-government/local-government
3c5ba810-7a2a-47e7-9d8e-cef6dea2da0f,"Relief, refunds and rebates",/regional-and-local-government/local-government-business-rates-relief-refunds-and-rebates,/regional-and-local-government/local-government-business-rates
98f83fed-715a-4be1-aa07-b9241b99cdda,Council Tax,/regional-and-local-government/local-government-council-tax,/regional-and-local-government/local-government
cf015555-abb4-48bc-939f-b7bbf1a0157a,Submit your rent or lease details,/regional-and-local-government/local-government-business-rates-submit-your-rent-or-lease-details,/regional-and-local-government/local-government-business-rates
13e8305b-1388-434a-86f8-16f828f4c20b,Your rateable value,/regional-and-local-government/local-government-business-rates-your-rateable-value,/regional-and-local-government/local-government-business-rates
dec73814-0711-4325-a95b-c94ea485c6f1,Appeals and reductions,/regional-and-local-government/local-government-council-tax-appeals-and-reductions,/regional-and-local-government/local-government-council-tax
1d321fcf-8f75-4354-8e38-2dfa48d58060,Council Tax bands,/regional-and-local-government/local-government-council-tax-council-tax-bands,/regional-and-local-government/local-government-council-tax
ad34a855-f6ec-47c3-bd9c-446c90c13a69,Data collection and reporting,/regional-and-local-government/local-government-data-collection-reporting,/regional-and-local-government/local-government
f1065e92-7fe8-4da8-83bd-82a077c27e1c,Localism,/regional-and-local-government/localism,/regional-and-local-government
549e963e-acec-40a1-939b-5c8dab9f0c0f,Northern Ireland economy,/regional-and-local-government/northern-ireland-economy,/regional-and-local-government/northern-ireland
80db3499-154c-4b2e-9f59-f16ef0f1fe2e,Northern Ireland political stability,/regional-and-local-government/northern-ireland-political-stability,/regional-and-local-government/northern-ireland
6baff65b-1a01-41dc-b442-f456358ef120,Welsh devolution,/regional-and-local-government/welsh-devolution,/regional-and-local-government/wales
26efe97f-5bd7-4728-bb2a-1bbe95e744fe,Aviation,/transport/aviation,/transport
3518a8ad-3d84-4682-b15b-2e1866a3eff1,"Car, motorcycle and van MOT tests",/transport/car-motorcycle-and-van-mot-tests,/transport/mots
feaf2327-8bcd-4d99-af00-886610e8b46d,Local transport,/transport/local-transport,/transport
1ed45a79-d742-4aad-a29e-930604444047,Capital Gains Tax,/money/capital-gains-tax,/money/personal-tax
1fb5aa81-ebab-4e8a-9cff-d8d4325ceca6,Construction Industry Scheme (CIS),/money/construction-industry-scheme,/money/business-tax
eb87c179-654e-4d2a-acbd-39754105d159,Capital Gains Tax,/money/dealing-with-hmrc-paying-hmrc-capital-gains-tax,/money/paying-hmrc
0c6b168c-d5b9-447f-b34a-70b3a73adab8,Phishing and scams,/money/phishing-scams,/money/dealing-with-hmrc
4ecdf546-3ad5-44c5-bd3c-8878beed70ee,Blood regulation and safety,/health-and-social-care/medicines-medical-devices-blood-blood-regulation-safety,/health-and-social-care
0dc68259-8796-4ade-84e4-2257321e0302,2012 Olympic and Paralympic legacy,/society-and-culture/2012-olympic-and-paralympic-legacy,/society-and-culture/sports-and-leisure
febef99d-ee9d-407c-9d66-ee1611cc1d6c,British citizenship ,/society-and-culture/citizenship,/society-and-culture
f25773d7-eb3d-4357-90a4-85b90950042a,City of Culture,/society-and-culture/city-of-culture,/society-and-culture/arts-and-culture
67237c4c-fb02-4f07-ad8c-0a1bff9cbb36,Community integration,/society-and-culture/community-integration,/society-and-culture/community-and-society
1b1a711e-850a-4e64-8f2e-2d966d5ab0d4,Digital inclusion and accessibility in society,/society-and-culture/digital-inclusion-and-accessibility-in-society,/society-and-culture
12ad160a-be38-4f05-93d4-cc2dabc2de55,Elite sports performance,/society-and-culture/elite-sports-performance,/society-and-culture/sports-and-leisure
ddf24acd-2620-4857-8e46-c7b0bd55e6eb,Library services,/society-and-culture/library-services,/society-and-culture/arts-and-culture
90b57eec-e8dd-4b15-a96e-b1788e90af08,Loneliness,/society-and-culture/loneliness,/society-and-culture
f09510a6-a105-4a95-83b4-6a1cbeaecb47,Museums and galleries,/society-and-culture/museums-and-galleries,/society-and-culture/arts-and-culture
d3f19c8a-1a26-4f99-8529-6b90757a3d58,Social action,/society-and-culture/social-action,/society-and-culture/community-and-society
687ee2fc-f474-4dff-8634-63b89ae38060,National events and ceremonies,/society-and-culture/national-events-and-ceremonies,/society-and-culture
0da80097-0d38-4285-b42b-dab1eecd187f,National Lottery funding,/society-and-culture/national-lottery-funding,/society-and-culture/community-and-society
1bfde917-52dc-4e7b-a461-40d858eae92f,Poverty and social justice,/society-and-culture/poverty-and-social-justice,/society-and-culture/equality-rights-and-citizenship
10f4d32d-a87d-4f98-8953-a0c61f7cd237,Social investment,/society-and-culture/social-investment,/society-and-culture/community-and-society
7886d075-76b4-4679-b53d-8199b8699fa6,Social mobility,/society-and-culture/social-mobility,/society-and-culture/equality-rights-and-citizenship
5ec92416-8b61-4943-bebf-b5560ed0a62b,Sports participation,/society-and-culture/sports-participation,/society-and-culture/sports-and-leisure
8f41fc7b-1eda-432b-bd89-45922896a6f7,Young people,/society-and-culture/young-people,/society-and-culture
fb0ebe55-1091-49b4-a5cb-6d6f6bbd061f,High Income Tax Charge,/welfare/benefits-credits-child-benefit-high-income-tax-charge,/welfare/child-benefit
4ca7f20b-b241-4acf-b4c1-539c6ed8e3c9,Death and benefits,/welfare/bereavement,/welfare
78203642-e829-4f16-aed7-2e4c0295ba09,Child maintenance reform,/welfare/child-maintenance-reform,/welfare
b6f56225-9c0d-4f8b-872c-33ff2442fc0f,Benefits for families,/welfare/families,/welfare
74143619-55bd-476f-99c6-b326a662824b,Heating and housing benefits,/welfare/heating,/welfare
8cf2f438-a37d-44d9-9b6f-a3a3d2ef8034,Jobseeker's Allowance and low income benefits,/welfare/jobseekers-allowance,/welfare
2a7e3b12-d08e-4bb3-9661-5e9877882620,Support for families,/welfare/support-for-families,/welfare/child-benefit
dfe7313e-8ea7-4351-8c4f-97906dce5989,Tax credits,/welfare/tax-credits,/welfare
542853c6-c283-4bed-93fd-791ddc6fcc8c,Tax on shares,/money/personal-tax-savings-investment-tax-tax-on-shares,/money/savings-investment-tax
0c0d32cf-9d0d-4bbc-be9b-9560403eea81,Soft Drinks Industry Levy,/money/soft-drinks-industry-levy,/money/business-tax
981d6540-f069-4ee9-9b58-3a89e789edae,Filing a tax return,/money/personal-tax-self-assessment-filing-a-tax-return,/money/self-assessment
ff735399-e915-43b2-b187-423ff4528e86,Records you must keep,/money/personal-tax-self-assessment-records-you-must-keep,/money/self-assessment
8954dd38-de9e-4324-ba0c-247a7435567e,"Refunds, appeals and penalties",/money/personal-tax-self-assessment-refunds-appeals-and-penalties,/money/self-assessment
27ff7386-baf5-499f-85e5-453867140617,Registering for Self Assessment,/money/personal-tax-self-assessment-registering-for-self-assessment,/money/self-assessment
5d6324fe-2926-438e-86f9-985f8c33492e,Tax on savings and investments,/money/savings-investment-tax,/money/personal-tax
19c2d91d-179e-4b8f-9fdc-d16011a3e477,Shared Workspace service,/money/shared-workspace,/money/dealing-with-hmrc
79350740-02a1-471e-b525-b85e2692ecb5,Stamp duty on shares,/money/stamp-duty-on-shares,/money/business-tax
7907d50e-e0c5-4da5-bbae-47856858307e,Stamp duty and other tax on property,/money/stamp-taxes,/money/business-tax
6e1938a5-bfee-43af-aa5b-edaa5da49373,Tax evasion and avoidance,/money/tax-evasion-and-avoidance,/money
5a0daf5e-be84-4457-aa0a-530d65c8d035,Trusts,/money/trusts,/money/personal-tax
a3fcc296-bad8-4be6-a403-958cccf6b6eb,Renting,/regional-and-local-government/local-government-council-tax-renting,/regional-and-local-government/local-government-council-tax
2dd5cbc1-f51c-4ce5-aedf-269c8fed0d7c,HS2,/transport/hs2,/transport/rail
024965ff-2a13-4860-a0ed-59bfe62f6efe,Careers in transport,/transport/careers-in-transport,/transport
